variables,units,values,description
rotorse.rs.brs.layer_thickness,m,"[[0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005    ]
 [0.065      0.04803202 0.03328866 0.01946036 0.01406238 0.00860005
  0.00436114 0.00310927 0.00208373 0.00135168 0.00129344 0.00124144
  0.00117468 0.00110344 0.00103333 0.001      0.001      0.001
  0.001      0.001      0.0010008  0.00102321 0.0010579  0.00108341
  0.00106676 0.0010382  0.00100519 0.001      0.001      0.001     ]
 [0.         0.00275437 0.00550874 0.00826312 0.01101749 0.01519235
  0.01960396 0.02401556 0.02842717 0.02890477 0.02780876 0.02671275
  0.02561674 0.02467122 0.02383858 0.02300594 0.0221733  0.02116294
  0.01991561 0.01866827 0.01742094 0.01668414 0.01722368 0.01776321
  0.01830275 0.01811813 0.0135886  0.00905906 0.00452953 0.        ]
 [0.         0.00275437 0.00550874 0.00826312 0.01101749 0.01519235
  0.01960396 0.02401556 0.02842717 0.02890477 0.02780876 0.02671275
  0.02561674 0.02467122 0.02383858 0.02300594 0.0221733  0.02116294
  0.01991561 0.01866827 0.01742094 0.01668414 0.01722368 0.01776321
  0.01830275 0.01811813 0.0135886  0.00905906 0.00452953 0.        ]
 [0.         0.         0.         0.00311539 0.00326171 0.00340682
  0.00340551 0.00297347 0.00251581 0.00212423 0.00188953 0.00165213
  0.00146978 0.00136098 0.00124999 0.00123924 0.00132931 0.00141854
  0.00141947 0.00138483 0.00135362 0.00144445 0.00160477 0.00176871
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00136275 0.00319176 0.0050478
  0.00648177 0.00689325 0.00722084 0.00739295 0.00715531 0.00691703
  0.00707768 0.00777966 0.00849833 0.00792182 0.00581414 0.00376226
  0.00257649 0.00189672 0.00120612 0.00117022 0.00142953 0.00168148
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01024138 0.02265517 0.03514282
  0.04575693 0.05162069 0.05714047 0.06082418 0.06010345 0.05943129
  0.05649336 0.05031034 0.04406368 0.03957312 0.03686207 0.03412276
  0.0305177  0.02637931 0.02224599 0.01905413 0.01631034 0.01355172
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00534483 0.0087931  0.01229472
  0.01448001 0.01334483 0.01196531 0.01078275 0.01010345 0.00941379
  0.00872414 0.00803448 0.00733334 0.007      0.007      0.007
  0.007      0.007      0.007      0.007      0.007      0.007
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00141379 0.00555172 0.00975366
  0.01260781 0.01217241 0.01148276 0.0107931  0.01010345 0.00939192
  0.00900722 0.009      0.009      0.009      0.009      0.009
  0.00858659 0.00789655 0.00720001 0.007      0.007      0.007
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00996552 0.01962069 0.02926141
  0.03944147 0.05106897 0.0627985  0.06976925 0.06472414 0.05994249
  0.05338882 0.04444828 0.03541638 0.02920715 0.02582759 0.02237931
  0.01893103 0.01548276 0.01203352 0.01001859 0.00865517 0.00727586
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.04265517 0.0392069  0.03573576
  0.03282876 0.03134483 0.02996552 0.02858621 0.0272069  0.02583634
  0.02416802 0.02210345 0.02006515 0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.04865517 0.0452069  0.04174529
  0.03865415 0.03651724 0.03444828 0.03237931 0.03031034 0.02825075
  0.02589202 0.02313793 0.02037275 0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]]","2D array of the thickness of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_start_nd,,"[[0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20246478 0.22819895 0.2168604  0.24458909 0.2580583
  0.26786988 0.27237648 0.27836239 0.27978711 0.27519441 0.26692324
  0.25678967 0.24666385 0.23621458 0.22607361 0.21556619 0.20536971
  0.19510823 0.1848261  0.17641903 0.16995648 0.18167976 0.1969573
  0.21372322 0.23031411 0.23853195 0.23013136 0.3578298  0.36735598]
 [0.69445853 0.68774473 0.65037852 0.5896686  0.58223113 0.5831576
  0.58180916 0.58509723 0.59155459 0.59376254 0.59266523 0.59094323
  0.58995894 0.59213294 0.5959747  0.60013688 0.60437602 0.60690608
  0.60848244 0.61032311 0.6116093  0.61268179 0.62829735 0.64173156
  0.65424533 0.66717209 0.6850017  0.72126118 0.64429978 0.63848429]
 [0.49999717 0.4963172  0.47431932 0.42285362 0.4245682  0.42770162
  0.42866492 0.43370846 0.44378003 0.44638532 0.44134357 0.43530946
  0.42955674 0.42588514 0.42288154 0.41978603 0.41584215 0.41091811
  0.4054936  0.40048031 0.39639109 0.39312567 0.39059974 0.38841064
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [1.         1.         1.         0.95851183 0.95722711 0.95479672
  0.95256794 0.94958449 0.94694999 0.94391906 0.93876724 0.93201458
  0.92522988 0.92050442 0.91663215 0.91318633 0.90983566 0.90614649
  0.90215748 0.8982884  0.89496247 0.89251638 0.89093638 0.88970021
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.04148817 0.04277289 0.04520328
  0.04743206 0.05041551 0.05305001 0.05608094 0.06123276 0.06798542
  0.07477012 0.07949558 0.08336785 0.08681367 0.09016434 0.09385351
  0.09784252 0.1017116  0.10503753 0.10748362 0.10906362 0.11029979
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20246478 0.22819899 0.29983675 0.33013487 0.34846485
  0.362734   0.37320749 0.38446242 0.39194899 0.39765994 0.40289408
  0.40632991 0.40565501 0.40295029 0.39970095 0.39589486 0.39307673
  0.39079326 0.3882493  0.38649409 0.38492373 0.36864617 0.35452814
  0.34147616 0.32830946 0.31140119 0.27714292 0.3578298  0.36735598]
 [0.49999717 0.4963172  0.47431932 0.50582996 0.51011398 0.51810818
  0.52352905 0.53453947 0.54988006 0.5585472  0.56380909 0.57128029
  0.57909698 0.58487631 0.58961724 0.59341336 0.59617082 0.59862514
  0.60117864 0.60390351 0.60646615 0.60809292 0.60872699 0.60901021
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68774473 0.65037856 0.67264494 0.66777691 0.67356415
  0.67667328 0.68592824 0.69765461 0.70592442 0.71513075 0.72691407
  0.73949917 0.7511241  0.76271041 0.77376421 0.78470469 0.79461311
  0.80416747 0.81374631 0.82168435 0.82764904 0.81526376 0.79930239
  0.78199828 0.76516744 0.75787093 0.76827274 0.64429978 0.63848429]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional start point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_end_nd,,"[[1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.19445041 0.20246478 0.22819899 0.29983675 0.33013487 0.34846485
  0.362734   0.37320749 0.38446242 0.39194899 0.39765994 0.40289408
  0.40632991 0.40565501 0.40295029 0.39970095 0.39589486 0.39307673
  0.39079326 0.3882493  0.38649409 0.38492373 0.36864617 0.35452814
  0.34147616 0.32830946 0.31140119 0.27714292 0.3578298  0.36735598]
 [0.69445853 0.68774473 0.65037856 0.67264494 0.66777691 0.67356415
  0.67667328 0.68592824 0.69765461 0.70592442 0.71513075 0.72691407
  0.73949917 0.7511241  0.76271041 0.77376421 0.78470469 0.79461311
  0.80416747 0.81374631 0.82168435 0.82764904 0.81526376 0.79930239
  0.78199828 0.76516744 0.75787093 0.76827274 0.64429978 0.63848429]
 [0.49999717 0.4963172  0.47431932 0.50582996 0.51011398 0.51810818
  0.52352905 0.53453947 0.54988006 0.5585472  0.56380909 0.57128029
  0.57909698 0.58487631 0.58961724 0.59341336 0.59617082 0.59862514
  0.60117864 0.60390351 0.60646615 0.60809292 0.60872699 0.60901021
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.         0.         0.         0.04148817 0.04277289 0.04520328
  0.04743206 0.05041551 0.05305001 0.05608094 0.06123276 0.06798542
  0.07477012 0.07949558 0.08336785 0.08681367 0.09016434 0.09385351
  0.09784252 0.1017116  0.10503753 0.10748362 0.10906362 0.11029979
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20246478 0.22819895 0.2168604  0.24458909 0.2580583
  0.26786988 0.27237648 0.27836239 0.27978711 0.27519441 0.26692324
  0.25678967 0.24666385 0.23621458 0.22607361 0.21556619 0.20536971
  0.19510823 0.1848261  0.17641903 0.16995648 0.18167976 0.1969573
  0.21372322 0.23031411 0.23853195 0.23013136 0.3578298  0.36735598]
 [0.49999717 0.4963172  0.47431932 0.42285362 0.4245682  0.42770162
  0.42866492 0.43370846 0.44378003 0.44638532 0.44134357 0.43530946
  0.42955674 0.42588514 0.42288154 0.41978603 0.41584215 0.41091811
  0.4054936  0.40048031 0.39639109 0.39312567 0.39059974 0.38841064
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68774473 0.65037852 0.5896686  0.58223113 0.5831576
  0.58180916 0.58509723 0.59155459 0.59376254 0.59266523 0.59094323
  0.58995894 0.59213294 0.5959747  0.60013688 0.60437602 0.60690608
  0.60848244 0.61032311 0.6116093  0.61268179 0.62829735 0.64173156
  0.65424533 0.66717209 0.6850017  0.72126118 0.64429978 0.63848429]
 [1.         1.         1.         0.95851183 0.95722711 0.95479672
  0.95256794 0.94958449 0.94694999 0.94391906 0.93876724 0.93201458
  0.92522988 0.92050442 0.91663215 0.91318633 0.90983566 0.90614649
  0.90215748 0.8982884  0.89496247 0.89251638 0.89093638 0.88970021
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional end point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.root_M,N*m,[  564901.43157526 -3328685.96716614       -0.        ],Blade root moment in blade c.s.
rotorse.rs.brs.s_f,,[2.5],Safety factor
rotorse.rs.brs.d_f,m,[0.03],Diameter of the fastener
rotorse.rs.brs.sigma_max,Pa,[6.75e+08],Max stress on bolt
rotorse.rc.blade_length,m,[40.07130033],blade length
rotorse.rc.s,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",blade nondimensional span location
rotorse.rc.chord,m,"[2.6        3.0538962  3.4256526  3.6828574  3.7930988  3.76783518
 3.6802775  3.55347597 3.40944732 3.23497514 2.97743654 2.69873255
 2.46702939 2.32951859 2.22729861 2.14284774 2.06810916 1.99519962
 1.9223515  1.85538708 1.80060119 1.76406921 1.74373755 1.72937544
 1.71071521 1.67545803 1.50303167 1.16485476 0.71311497 0.2       ]",Chord distribution
rotorse.rc.coord_xy_interp,,"[[[ 1.00000000e+00  1.39471767e-15]
  [ 9.99492456e-01 -2.24148318e-02]
  [ 9.97998443e-01 -4.47793323e-02]
  ...
  [ 9.98052103e-01  4.41573285e-02]
  [ 9.99507691e-01  2.21028728e-02]
  [ 1.00000000e+00  1.39471767e-15]]

 [[ 1.00000000e+00 -3.16421773e-03]
  [ 9.99110945e-01 -2.47105921e-02]
  [ 9.97576994e-01 -4.67993845e-02]
  ...
  [ 9.97884994e-01  4.40785443e-02]
  [ 9.99371468e-01  2.18636293e-02]
  [ 1.00000000e+00 -1.46513661e-04]]

 [[ 1.00000000e+00 -1.94964271e-02]
  [ 9.96919760e-01 -3.64826078e-02]
  [ 9.94667087e-01 -5.60719522e-02]
  ...
  [ 9.96925214e-01  4.30168043e-02]
  [ 9.98589083e-01  2.09101531e-02]
  [ 1.00000000e+00 -1.10918874e-04]]

 ...

 [[ 1.00000000e+00 -1.24164223e-03]
  [ 9.76041164e-01  1.99488062e-03]
  [ 9.52121911e-01  4.75706135e-03]
  ...
  [ 9.53145851e-01  1.33087434e-02]
  [ 9.76587857e-01  7.46542749e-03]
  [ 1.00000000e+00  1.53836008e-03]]

 [[ 1.00000000e+00 -1.24164223e-03]
  [ 9.76041164e-01  1.99488062e-03]
  [ 9.52121911e-01  4.75706135e-03]
  ...
  [ 9.53145851e-01  1.33087434e-02]
  [ 9.76587857e-01  7.46542749e-03]
  [ 1.00000000e+00  1.53836008e-03]]

 [[ 1.00000000e+00 -1.24164223e-03]
  [ 9.76041164e-01  1.99488062e-03]
  [ 9.52121911e-01  4.75706135e-03]
  ...
  [ 9.53145851e-01  1.33087434e-02]
  [ 9.76587857e-01  7.46542749e-03]
  [ 1.00000000e+00  1.53836008e-03]]]",3D array of the non-dimensional x and y airfoil coordinates of the airfoils interpolated along span for n_span stations.
rotorse.rc.web_start_nd,,"[[0.19445041 0.20246478 0.22819897 0.29362166 0.32248088 0.33969198
  0.35329901 0.36304058 0.37341329 0.37993732 0.38422197 0.38771858
  0.38929159 0.38699361 0.38287132 0.37860632 0.37407072 0.37024416
  0.36671778 0.36304843 0.36043765 0.35826061 0.35717381 0.35866853
  0.36162547 0.36524394 0.37088788 0.3778201  0.3578298  0.36735598]
 [0.19445041 0.20246478 0.22819897 0.22461741 0.25281066 0.26740545
  0.2780895  0.28364904 0.29080924 0.29339116 0.29029981 0.28379801
  0.27515187 0.26576398 0.25573436 0.24596605 0.23594147 0.22661546
  0.21744094 0.20816145 0.20051071 0.19464496 0.19130753 0.19118179
  0.19212721 0.19202616 0.17730428 0.12672598 0.3578298  0.36735598]]","2D array of the non-dimensional start point defined along the outer profile of a web. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each web, the second dimension represents each entry along blade span."
rotorse.rc.web_end_nd,,"[[0.69445853 0.68774473 0.65037854 0.59897392 0.59226259 0.5937501
  0.5929389  0.59708313 0.60446845 0.60759973 0.60785167 0.60779424
  0.60841748 0.61173246 0.61658113 0.62166056 0.62677179 0.63022061
  0.63277585 0.63557122 0.6376804  0.6393554  0.63977301 0.63757442
  0.63405768 0.6301867  0.62549466 0.62081698 0.64429978 0.63848429]
 [0.69445853 0.68774473 0.65037854 0.66249667 0.65715311 0.66233126
  0.66489077 0.67343136 0.68459859 0.69215734 0.70008191 0.71017997
  0.7211346  0.73168203 0.74241926 0.75266956 0.76280652 0.77189431
  0.78060291 0.78937479 0.79659279 0.80204587 0.804939   0.80466658
  0.80342464 0.80341281 0.81873934 0.87040623 0.64429978 0.63848429]]","2D array of the non-dimensional end point defined along the outer profile of a web. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each web, the second dimension represents each entry along blade span."
