variables,units,values,description
rotorse.rs.constr.s_opt_spar_cap_ps,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade spar cap pressure side
rotorse.rs.constr.s_opt_te_ss,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade trailing edge suction side
rotorse.rs.constr.s_opt_te_ps,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade trailing edge pressure side
rotorse.rs.constr.rated_Omega,rpm,[14.73574299],rotor rotation speed at rated
rotorse.rs.constr.flap_mode_freqs,Hz,[ 0.95065424  3.01735993  6.37927029 14.45812176 19.48321162],Frequencies associated with mode shapes in the flap direction
rotorse.rs.constr.edge_mode_freqs,Hz,[ 1.56612523  4.93740713 10.07114974 10.89187237 17.29479954],Frequencies associated with mode shapes in the edge direction
rotorse.rs.constr.blade_number,Unavailable,3,
rotorse.rs.brs.rootD,m,[2.6],Blade root outer diameter / Chord at blade span station 0
rotorse.rs.brs.layer_thickness,m,"[[0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005    ]
 [0.065      0.04803202 0.03328866 0.01946036 0.01406238 0.00860005
  0.00436114 0.00310927 0.00208373 0.00135168 0.00129344 0.00124144
  0.00117468 0.00110344 0.00103333 0.001      0.001      0.001
  0.001      0.001      0.0010008  0.00102321 0.0010579  0.00108341
  0.00106676 0.0010382  0.00100519 0.001      0.001      0.001     ]
 [0.         0.00275437 0.00550874 0.00826312 0.01101749 0.01519235
  0.01960396 0.02401556 0.02842717 0.02890477 0.02780876 0.02671275
  0.02561674 0.02467122 0.02383858 0.02300594 0.0221733  0.02116294
  0.01991561 0.01866827 0.01742094 0.01668414 0.01722368 0.01776321
  0.01830275 0.01811813 0.0135886  0.00905906 0.00452953 0.        ]
 [0.         0.00275437 0.00550874 0.00826312 0.01101749 0.01519235
  0.01960396 0.02401556 0.02842717 0.02890477 0.02780876 0.02671275
  0.02561674 0.02467122 0.02383858 0.02300594 0.0221733  0.02116294
  0.01991561 0.01866827 0.01742094 0.01668414 0.01722368 0.01776321
  0.01830275 0.01811813 0.0135886  0.00905906 0.00452953 0.        ]
 [0.         0.         0.         0.00311539 0.00326171 0.00340682
  0.00340551 0.00297347 0.00251581 0.00212423 0.00188953 0.00165213
  0.00146978 0.00136098 0.00124999 0.00123924 0.00132931 0.00141854
  0.00141947 0.00138483 0.00135362 0.00144445 0.00160477 0.00176871
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00136275 0.00319176 0.0050478
  0.00648177 0.00689325 0.00722084 0.00739295 0.00715531 0.00691703
  0.00707768 0.00777966 0.00849833 0.00792182 0.00581414 0.00376226
  0.00257649 0.00189672 0.00120612 0.00117022 0.00142953 0.00168148
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01024138 0.02265517 0.03514282
  0.04575693 0.05162069 0.05714047 0.06082418 0.06010345 0.05943129
  0.05649336 0.05031034 0.04406368 0.03957312 0.03686207 0.03412276
  0.0305177  0.02637931 0.02224599 0.01905413 0.01631034 0.01355172
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00534483 0.0087931  0.01229472
  0.01448001 0.01334483 0.01196531 0.01078275 0.01010345 0.00941379
  0.00872414 0.00803448 0.00733334 0.007      0.007      0.007
  0.007      0.007      0.007      0.007      0.007      0.007
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00141379 0.00555172 0.00975366
  0.01260781 0.01217241 0.01148276 0.0107931  0.01010345 0.00939192
  0.00900722 0.009      0.009      0.009      0.009      0.009
  0.00858659 0.00789655 0.00720001 0.007      0.007      0.007
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00996552 0.01962069 0.02926141
  0.03944147 0.05106897 0.0627985  0.06976925 0.06472414 0.05994249
  0.05338882 0.04444828 0.03541638 0.02920715 0.02582759 0.02237931
  0.01893103 0.01548276 0.01203352 0.01001859 0.00865517 0.00727586
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.04265517 0.0392069  0.03573576
  0.03282876 0.03134483 0.02996552 0.02858621 0.0272069  0.02583634
  0.02416802 0.02210345 0.02006515 0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.04865517 0.0452069  0.04174529
  0.03865415 0.03651724 0.03444828 0.03237931 0.03031034 0.02825075
  0.02589202 0.02313793 0.02037275 0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]]","2D array of the thickness of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_start_nd,,"[[0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20199335 0.22763944 0.21674306 0.24463284 0.2582172
  0.2678665  0.27187019 0.27698439 0.27689028 0.26992988 0.25872871
  0.24591477 0.23457259 0.22364069 0.21332668 0.20233221 0.1906612
  0.17706494 0.1625246  0.15121968 0.14564409 0.16121196 0.17980745
  0.19989864 0.22027212 0.23061655 0.2221862  0.35881853 0.36830652]
 [0.69445853 0.68727947 0.64981353 0.58944449 0.58217011 0.58341138
  0.58246106 0.58575901 0.59152903 0.59262786 0.59018409 0.58690211
  0.58459679 0.58644055 0.59037454 0.59471024 0.59909802 0.60135034
  0.60193202 0.60265427 0.60335444 0.60523152 0.6241653  0.64035945
  0.65531369 0.67011062 0.68940023 0.72789725 0.64564828 0.63978708]
 [0.49999717 0.4963172  0.47431932 0.42307232 0.42474035 0.42768468
  0.42798331 0.43196547 0.4407795  0.44209305 0.43536467 0.42727943
  0.41967451 0.41531583 0.41219969 0.40918085 0.40512777 0.39937855
  0.3918482  0.38421072 0.3784306  0.37606182 0.37490344 0.37383693
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [1.         1.         1.         0.95873053 0.95739925 0.95477978
  0.95188633 0.94784151 0.94394946 0.93962679 0.93278834 0.92398456
  0.91534764 0.9099351  0.9059503  0.90258116 0.89912129 0.89460692
  0.88851208 0.88201882 0.87700198 0.87545252 0.87524008 0.8751265
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.04126947 0.04260075 0.04522022
  0.04811367 0.05215849 0.05605054 0.06037321 0.06721166 0.07601544
  0.08465236 0.0900649  0.0940497  0.09741884 0.10087871 0.10539308
  0.11148792 0.11798118 0.12299802 0.12454748 0.12475992 0.1248735
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20199335 0.22763948 0.299282   0.32983433 0.34865763
  0.36409384 0.37618717 0.38908547 0.39763669 0.40435321 0.4107596
  0.41521948 0.41470238 0.41174009 0.40816437 0.40408964 0.40144735
  0.40004078 0.39848696 0.39721571 0.39473905 0.37508635 0.35819783
  0.34270354 0.32764893 0.30920425 0.27243444 0.35881853 0.36830652]
 [0.49999717 0.4963172  0.47431932 0.50561126 0.50994184 0.51812512
  0.52421066 0.53628246 0.55288058 0.56283947 0.56978799 0.57931031
  0.58897922 0.59544562 0.60029909 0.60401854 0.6068852  0.6101647
  0.61482404 0.62017309 0.62442664 0.62515678 0.62442329 0.62358392
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68727947 0.64981357 0.67198342 0.66737161 0.67385182
  0.67868841 0.69007599 0.70363011 0.71337427 0.72460742 0.73893299
  0.75390151 0.76657034 0.77847394 0.78954793 0.80085545 0.8121365
  0.82490785 0.83861663 0.84935048 0.85432648 0.83803969 0.81874983
  0.79811859 0.77748743 0.76798793 0.77814549 0.64564828 0.63978708]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional start point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.layer_end_nd,,"[[1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.19445041 0.20199335 0.22763948 0.299282   0.32983433 0.34865763
  0.36409384 0.37618717 0.38908547 0.39763669 0.40435321 0.4107596
  0.41521948 0.41470238 0.41174009 0.40816437 0.40408964 0.40144735
  0.40004078 0.39848696 0.39721571 0.39473905 0.37508635 0.35819783
  0.34270354 0.32764893 0.30920425 0.27243444 0.35881853 0.36830652]
 [0.69445853 0.68727947 0.64981357 0.67198342 0.66737161 0.67385182
  0.67868841 0.69007599 0.70363011 0.71337427 0.72460742 0.73893299
  0.75390151 0.76657034 0.77847394 0.78954793 0.80085545 0.8121365
  0.82490785 0.83861663 0.84935048 0.85432648 0.83803969 0.81874983
  0.79811859 0.77748743 0.76798793 0.77814549 0.64564828 0.63978708]
 [0.49999717 0.4963172  0.47431932 0.50561126 0.50994184 0.51812512
  0.52421066 0.53628246 0.55288058 0.56283947 0.56978799 0.57931031
  0.58897922 0.59544562 0.60029909 0.60401854 0.6068852  0.6101647
  0.61482404 0.62017309 0.62442664 0.62515678 0.62442329 0.62358392
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.         0.         0.         0.04126947 0.04260075 0.04522022
  0.04811367 0.05215849 0.05605054 0.06037321 0.06721166 0.07601544
  0.08465236 0.0900649  0.0940497  0.09741884 0.10087871 0.10539308
  0.11148792 0.11798118 0.12299802 0.12454748 0.12475992 0.1248735
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20199335 0.22763944 0.21674306 0.24463284 0.2582172
  0.2678665  0.27187019 0.27698439 0.27689028 0.26992988 0.25872871
  0.24591477 0.23457259 0.22364069 0.21332668 0.20233221 0.1906612
  0.17706494 0.1625246  0.15121968 0.14564409 0.16121196 0.17980745
  0.19989864 0.22027212 0.23061655 0.2221862  0.35881853 0.36830652]
 [0.49999717 0.4963172  0.47431932 0.42307232 0.42474035 0.42768468
  0.42798331 0.43196547 0.4407795  0.44209305 0.43536467 0.42727943
  0.41967451 0.41531583 0.41219969 0.40918085 0.40512777 0.39937855
  0.3918482  0.38421072 0.3784306  0.37606182 0.37490344 0.37383693
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68727947 0.64981353 0.58944449 0.58217011 0.58341138
  0.58246106 0.58575901 0.59152903 0.59262786 0.59018409 0.58690211
  0.58459679 0.58644055 0.59037454 0.59471024 0.59909802 0.60135034
  0.60193202 0.60265427 0.60335444 0.60523152 0.6241653  0.64035945
  0.65531369 0.67011062 0.68940023 0.72789725 0.64564828 0.63978708]
 [1.         1.         1.         0.95873053 0.95739925 0.95477978
  0.95188633 0.94784151 0.94394946 0.93962679 0.93278834 0.92398456
  0.91534764 0.9099351  0.9059503  0.90258116 0.89912129 0.89460692
  0.88851208 0.88201882 0.87700198 0.87545252 0.87524008 0.8751265
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional end point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rs.brs.root_M,N*m,[  785575.34921092 -4764745.3525412        -0.        ],Blade root moment in blade c.s.
rotorse.rs.brs.s_f,,[2.5],Safety factor
rotorse.rs.brs.d_f,m,[0.03],Diameter of the fastener
rotorse.rs.brs.sigma_max,Pa,[6.75e+08],Max stress on bolt
rotorse.rc.blade_length,m,[49.96219098],blade length
rotorse.rc.s,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",blade nondimensional span location
