variables,units,values,description
rotorse.re.precomp.layer_end_nd,,"[[1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.19445041 0.20259979 0.22833196 0.29968534 0.32993897 0.3482814
  0.3628354  0.37379964 0.38566903 0.39401908 0.4009395  0.40760104
  0.4123119  0.41200773 0.40930443 0.40594624 0.40197628 0.39933477
  0.39796617 0.39650298 0.39531583 0.39296863 0.37342199 0.35660646
  0.34116393 0.32615044 0.30774717 0.27116407 0.35696429 0.36635901]
 [0.69445853 0.68787803 0.65051273 0.67244997 0.66751529 0.67328769
  0.67678639 0.68698973 0.70019564 0.71017256 0.72166551 0.73630015
  0.7515235  0.76438459 0.77650021 0.78775011 0.79912107 0.81031027
  0.82295676 0.83657463 0.84726266 0.8522489  0.83596507 0.81665119
  0.79599488 0.77535745 0.76582276 0.7759324  0.64312542 0.63712856]
 [0.49999717 0.4963172  0.47431932 0.50561126 0.50994184 0.51812512
  0.52421066 0.53628246 0.55288058 0.56283947 0.56978799 0.57931031
  0.58897922 0.59544562 0.60029909 0.60401854 0.6068852  0.6101647
  0.61482404 0.62017309 0.62442664 0.62515678 0.62442329 0.62358392
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.         0.         0.         0.04126947 0.04260075 0.04522022
  0.04811367 0.05215849 0.05605054 0.06037321 0.06721166 0.07601544
  0.08465236 0.0900649  0.0940497  0.09741884 0.10087871 0.10539308
  0.11148792 0.11798118 0.12299802 0.12454748 0.12475992 0.1248735
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20259979 0.22833192 0.21714641 0.24473747 0.25784096
  0.26660806 0.26948265 0.27356795 0.27327267 0.26651617 0.25557016
  0.24300719 0.23187794 0.22120503 0.21110855 0.20021885 0.18854862
  0.17499033 0.16054062 0.1493198  0.14387367 0.15954761 0.17821609
  0.19835904 0.21877363 0.22915948 0.22091582 0.35696429 0.36635901]
 [0.49999717 0.4963172  0.47431932 0.42307232 0.42474035 0.42768468
  0.42798331 0.43196547 0.4407795  0.44209305 0.43536467 0.42727943
  0.41967451 0.41531583 0.41219969 0.40918085 0.40512777 0.39937855
  0.3918482  0.38421072 0.3784306  0.37606182 0.37490344 0.37383693
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68787803 0.65051269 0.58991103 0.58231379 0.58284725
  0.58055905 0.58267275 0.58809456 0.58942614 0.58724218 0.58426927
  0.58221878 0.5842548  0.58840081 0.59291242 0.59736365 0.59952412
  0.59998092 0.60061226 0.60126663 0.60315394 0.62209068 0.63826081
  0.65318999 0.66798064 0.68723506 0.72568415 0.64312542 0.63712856]
 [1.         1.         1.         0.95873053 0.95739925 0.95477978
  0.95188633 0.94784151 0.94394946 0.93962679 0.93278834 0.92398456
  0.91534764 0.9099351  0.9059503  0.90258116 0.89912129 0.89460692
  0.88851208 0.88201882 0.87700198 0.87545252 0.87524008 0.8751265
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional end point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.re.precomp.fiber_orientation,deg,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]]","2D array of the orientation of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.re.precomp.E,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]","2D array of the Youngs moduli of the materials. Each row represents a material, the three columns represent E11, E22 and E33."
rotorse.re.precomp.G,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]","2D array of the shear moduli of the materials. Each row represents a material, the three columns represent G12, G13 and G23."
rotorse.re.precomp.nu,,"[[0.49 0.49 0.49]
 [0.48 0.48 0.48]
 [0.49 0.49 0.49]
 [0.31 0.31 0.31]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.3  0.3  0.3 ]
 [0.3  0.3  0.3 ]]","2D array of the Poisson ratio of the materials. Each row represents a material, the three columns represent nu12, nu13 and nu23."
rotorse.re.precomp.rho,kg/m**3,[1100. 1845. 1845. 1940.  110.  110. 1100. 1150. 8500.],"1D array of the density of the materials. For composites, this is the density of the laminate."
rotorse.re.precomp.joint_position,,[0.],Spanwise position of the segmentation joint.
rotorse.re.precomp.joint_mass,kg,[0.],Mass of the joint.
rotorse.re.precomp.n_blades,Unavailable,3,Number of blades of the rotor.
rotorse.re.precomp.definition_layer,Unavailable,[ 9.  9.  2.  2.  5.  4.  6.  6.  6.  6. 10. 10. 10. 10. 10. 10.],"1D array of flags identifying how layers are specified in the yaml. 1) all around (skin, paint, ) 2) offset+rotation twist+width (spar caps) 3) offset+user defined rotation+width 4) midpoint TE+width (TE reinf) 5) midpoint LE+width (LE reinf) 6) layer position fixed to other layer (core fillers) 7) start and width 8) end and width 9) start and end nd 10) web layer"
rotorse.re.precomp.mat_name,Unavailable,"['paint', 'triax', 'biax', 'ud', 'balsa', 'foam', 'adhesive', 'resin', 'steel']",1D array of names of materials.
rotorse.re.precomp.orth,Unavailable,[0. 1. 1. 1. 0. 0. 0. 0. 0.],1D array of flags to set whether a material is isotropic (0) or orthtropic (1). Each entry represents a material.
rotorse.rp.v_min,m/s,[3.],cut-in wind speed
rotorse.rp.v_max,m/s,[25.],cut-out wind speed
rotorse.rp.rated_power,W,[1680000.],electrical rated power
rotorse.rp.omega_min,rpm,[8.],minimum allowed rotor rotation speed
rotorse.rp.omega_max,rpm,[15.76097495],maximum allowed rotor rotation speed
rotorse.rp.control_maxTS,m/s,[80.],maximum allowed blade tip speed
rotorse.rp.powercurve.gearbox_efficiency,,[0.955],
rotorse.rp.powercurve.generator_efficiency,,"[0.93901878 0.93880134 0.9385042  0.93813465 0.93769893 0.93720246
 0.93664989 0.9360453  0.93539223 0.93469381 0.93395277 0.93317153
 0.93235225 0.93149683 0.93060698 0.92968422 0.92872992 0.92774531
 0.9267315  0.9256895  0.92462022 0.9235245  0.92240308 0.92125665
 0.92008586 0.91889128 0.91767344 0.91643285 0.91516994 0.91388516]",Generator efficiency at various rpm values to support table lookup
rotorse.rp.powercurve.lss_rpm,rpm,"[ 8.          8.26761983  8.53523965  8.80285948  9.0704793   9.33809913
  9.60571895  9.87333878 10.14095861 10.40857843 10.67619826 10.94381808
 11.21143791 11.47905774 11.74667756 12.01429739 12.28191721 12.54953704
 12.81715686 13.08477669 13.35239652 13.62001634 13.88763617 14.15525599
 14.42287582 14.69049564 14.95811547 15.2257353  15.49335512 15.76097495]",Low speed shaft RPM values at which the generator efficiency values are given
rotorse.rp.drivetrainType,Unavailable,geared,
rotorse.rp.powercurve.V,m/s,"[ 3.          3.88964996  4.684007    5.37783023  5.96654209  6.44625847
  6.81381439  7.06678485  7.20350085  7.22306039  7.32078636  7.53515308
  7.86474624  8.3073913   8.86016787  9.51942894 10.28082494 11.11529067
 11.13933248 12.08928745 13.1244224  14.23790791 15.42239763 16.67007674
 17.97271352 19.32171368 20.70817701 22.12295617 23.55671697 25.        ]",wind vector
rotorse.rp.powercurve.Omega,rpm,"[ 8.          8.          9.60244929 11.02482173 12.23171057 13.21515322
 13.96866129 14.48726342 14.76753807 14.80763611 15.00797925 15.44744178
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495]",rotor rotational speed
rotorse.rp.powercurve.P,W,"[  33048.01459301   81823.45748065  142625.5715205   214996.65203532
  292351.71611378  367204.83991047  432207.76299715  480975.17101925
  508737.33358671  512790.80474064  533354.95027478  580290.10957211
  661656.97069532  786064.1095892   956738.85126417 1176254.38303839
 1432166.56997538 1680000.         1680000.1884974  1679997.91806263
 1680004.08955333 1680002.19285161 1680000.2716151  1680000.02450044
 1680000.01957838 1679987.7483745  1679979.95779684 1679986.97541847
 1680009.10921983 1680000.01560343]",rotor electrical power
rotorse.rp.gust.V_mean,m/s,[7.5],IEC average wind speed for turbine class
rotorse.rp.gust.V_hub,m/s,[11.11529067],hub height wind speed
rotorse.rp.gust.turbulence_class,Unavailable,A,IEC turbulence class
rotorse.rp.cdf.x,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",corresponding reference height
rotorse.rp.cdf.k,,[2.],shape or form factor
rotorse.rp.cdf.xbar,m/s,[7.5],mean value of distribution
rotorse.rp.aep.CDF_V,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",cumulative distribution function evaluated at each wind speed
rotorse.rp.aep.P,W,"[  33048.01459301   38024.94345993   43355.18179717   49016.0959856
   54985.05240606   61239.41743943   67756.55746655   74513.83886828
   81488.62802548   88752.31914765   96406.35502534  104445.86959133
  112865.77166182  121660.97005304  130826.3735812   140356.8910625
  150335.63022899  160933.99151394  172104.07070958  183789.3966054
  195933.49799089  208479.90365555  221422.74981764  235014.28952682
  249237.90997488  264022.15987425  279295.58793743  294992.83250739
  311318.05452561  328330.64185851  345933.97095303  364031.4182561
  382688.84757634  402085.83548408  422080.40287768  442596.30013418
  463865.56999322  485695.32106433  508224.08126127  531383.86736702
  555095.57295682  579715.29880457  605836.5597674   633128.85357773
  661545.71408261  691165.25101846  721924.15764462  753560.38889745
  785811.89733426  818678.03954216  852274.49947178  886502.70117279
  921264.05432178  956459.96859528  992251.95405202 1028734.4480228
 1065694.94924211 1102920.93884752 1140199.89797654 1177319.774674
 1214645.40250798 1252414.02625438 1290316.8688152  1328045.15309242
 1365290.10198805 1401742.93840408 1437183.49143298 1476157.51117098
 1519039.17489865 1562587.94651386 1603563.2899145  1638724.66899845
 1664831.54766358 1678643.38980778 1680000.17583348 1680000.03247289
 1679999.76370442 1679999.41247084 1679999.02171491 1679998.63437941
 1679998.29340711 1679998.04174076 1679997.92232315 1679998.04039768
 1679998.50435932 1679999.22980367 1680000.12651355 1680001.10427179
 1680002.07286122 1680002.94206466 1680003.62166495 1680004.02144489
 1680004.0830181  1680004.01868327 1680003.89485394 1680003.72293793
 1680003.5143431  1680003.28047727 1680003.0327483  1680002.78256402
 1680002.54133226 1680002.32046088 1680002.1274706  1680001.92580154
 1680001.7092037  1680001.48476386 1680001.25956879 1680001.04070526
 1680000.83526004 1680000.6503199  1680000.4929716  1680000.37030193
 1680000.28939765 1680000.24720837 1680000.21079123 1680000.17708874
 1680000.14627395 1680000.11851992 1680000.0939997  1680000.07288636
 1680000.05535296 1680000.04157255 1680000.03171819 1680000.02596294
 1680000.02422557 1680000.02356259 1680000.02306028 1680000.02268319
 1680000.02239587 1680000.02216287 1680000.02194874 1680000.02171802
 1680000.02143526 1680000.02106501 1680000.02057182 1680000.01992024
 1679999.96184386 1679999.5993395  1679998.94693718 1679998.0546703
 1679996.97257223 1679995.75067635 1679994.43901605 1679993.08762472
 1679991.74653573 1679990.46578247 1679989.29539832 1679988.28541667
 1679987.4662608  1679986.66006744 1679985.82651231 1679984.98366133
 1679984.14958039 1679983.34233537 1679982.57999218 1679981.8806167
 1679981.26227484 1679980.74303249 1679980.34095554 1679980.07410988
 1679979.96056142 1679979.99992177 1679980.15947861 1679980.42870306
 1679980.79778963 1679981.25693283 1679981.79632716 1679982.40616712
 1679983.07664722 1679983.79796196 1679984.56030586 1679985.35387341
 1679986.16885912 1679986.99561264 1679988.08803003 1679989.61989256
 1679991.499013   1679993.63320412 1679995.93027867 1679998.29804943
 1680000.64432917 1680002.87693064 1680004.90366662 1680006.63234986
 1680007.97079315 1680008.82680924 1680009.10917564 1680009.08971956
 1680009.02262798 1680008.88998105 1680008.67385893 1680008.35634179
 1680007.91950979 1680007.3454431  1680006.61622187 1680005.71392627
 1680004.62063646 1680003.31843261 1680001.78939488 1680000.01560343]",power curve (power)
