variables,units,values,description
rotorse.re.precomp.layer_end_nd,,"[[1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.19445041 0.20215217 0.22780217 0.29944622 0.3297723  0.34811437
  0.36212322 0.37203503 0.38236531 0.38829688 0.39229074 0.39624459
  0.39965409 0.40132751 0.40344785 0.40639614 0.40808793 0.40758501
  0.40665328 0.40486365 0.40309422 0.40025187 0.37839146 0.35970117
  0.34310755 0.32734289 0.30802859 0.27004991 0.35839237 0.36740125]
 [0.69445853 0.68743618 0.6499776  0.67218293 0.66728894 0.67308919
  0.67584235 0.68396741 0.69364503 0.69935838 0.7059195  0.71561782
  0.72800229 0.7430449  0.76271241 0.78543658 0.80847716 0.82540822
  0.84050189 0.85498859 0.86548404 0.87032088 0.85088247 0.82775379
  0.80419183 0.78232979 0.77226187 0.78183672 0.64506615 0.63854611]
 [0.49999717 0.4963172  0.47431932 0.50571774 0.509884   0.51760835
  0.52215633 0.53180254 0.54552459 0.55259553 0.55640262 0.56281018
  0.57072207 0.57891316 0.58912249 0.60083529 0.61179976 0.61906743
  0.62540878 0.63127728 0.6353325  0.63584862 0.63367545 0.63056037
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.         0.         0.         0.04137594 0.04254291 0.04470345
  0.04605934 0.04767857 0.04869455 0.05012927 0.05382629 0.0595153
  0.06639521 0.07353244 0.0828731  0.09423559 0.10579327 0.11429581
  0.12207266 0.12908537 0.13390388 0.13523932 0.13401208 0.13184994
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20215217 0.22780213 0.21669433 0.24468648 0.25870748
  0.27000454 0.27667789 0.28497621 0.28803834 0.28463816 0.27721398
  0.26686367 0.25426263 0.23770165 0.21792496 0.19650138 0.1789934
  0.16250795 0.1466929  0.13528647 0.12977322 0.14865621 0.17134446
  0.19458194 0.21625722 0.22688219 0.21839612 0.35839237 0.36740125]
 [0.49999717 0.4963172  0.47431932 0.42296585 0.42479818 0.42820145
  0.43003764 0.43644539 0.4481355  0.45233699 0.44875004 0.44377957
  0.43793165 0.43184829 0.42337629 0.41236411 0.40021322 0.39047582
  0.38126346 0.37310653 0.36752474 0.36536997 0.36565128 0.36686048
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68743618 0.64997756 0.58943104 0.58220312 0.5836823
  0.58372366 0.58861026 0.59625593 0.59909984 0.59826692 0.59658721
  0.59521186 0.59598002 0.59696621 0.5969654  0.59689062 0.5968166
  0.59635656 0.59681784 0.59767629 0.59984223 0.62114722 0.63939707
  0.65566622 0.67124412 0.69111548 0.73018294 0.64506615 0.63854611]
 [1.         1.         1.         0.95862406 0.95745709 0.95529655
  0.95394066 0.95232143 0.95130545 0.94987073 0.94617371 0.9404847
  0.93360479 0.92646756 0.9171269  0.90576441 0.89420673 0.88570419
  0.87792734 0.87091463 0.86609612 0.86476068 0.86598792 0.86815006
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional end point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.re.precomp.fiber_orientation,deg,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]]","2D array of the orientation of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.re.precomp.E,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]","2D array of the Youngs moduli of the materials. Each row represents a material, the three columns represent E11, E22 and E33."
rotorse.re.precomp.G,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]","2D array of the shear moduli of the materials. Each row represents a material, the three columns represent G12, G13 and G23."
rotorse.re.precomp.nu,,"[[0.49 0.49 0.49]
 [0.48 0.48 0.48]
 [0.49 0.49 0.49]
 [0.31 0.31 0.31]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.3  0.3  0.3 ]
 [0.3  0.3  0.3 ]]","2D array of the Poisson ratio of the materials. Each row represents a material, the three columns represent nu12, nu13 and nu23."
rotorse.re.precomp.rho,kg/m**3,[1100. 1845. 1845. 1940.  110.  110. 1100. 1150. 8500.],"1D array of the density of the materials. For composites, this is the density of the laminate."
rotorse.re.precomp.joint_position,,[0.],Spanwise position of the segmentation joint.
rotorse.re.precomp.joint_mass,kg,[0.],Mass of the joint.
rotorse.re.precomp.n_blades,Unavailable,3,Number of blades of the rotor.
rotorse.re.precomp.definition_layer,Unavailable,[ 9.  9.  2.  2.  5.  4.  6.  6.  6.  6. 10. 10. 10. 10. 10. 10.],"1D array of flags identifying how layers are specified in the yaml. 1) all around (skin, paint, ) 2) offset+rotation twist+width (spar caps) 3) offset+user defined rotation+width 4) midpoint TE+width (TE reinf) 5) midpoint LE+width (LE reinf) 6) layer position fixed to other layer (core fillers) 7) start and width 8) end and width 9) start and end nd 10) web layer"
rotorse.re.precomp.mat_name,Unavailable,"['paint', 'triax', 'biax', 'ud', 'balsa', 'foam', 'adhesive', 'resin', 'steel']",1D array of names of materials.
rotorse.re.precomp.orth,Unavailable,[0. 1. 1. 1. 0. 0. 0. 0. 0.],1D array of flags to set whether a material is isotropic (0) or orthtropic (1). Each entry represents a material.
rotorse.rp.v_min,m/s,[3.],cut-in wind speed
rotorse.rp.v_max,m/s,[25.],cut-out wind speed
rotorse.rp.rated_power,W,[1715000.],electrical rated power
rotorse.rp.omega_min,rpm,[8.],minimum allowed rotor rotation speed
rotorse.rp.omega_max,rpm,[15.76097495],maximum allowed rotor rotation speed
rotorse.rp.control_maxTS,m/s,[80.],maximum allowed blade tip speed
rotorse.rp.powercurve.gearbox_efficiency,,[0.955],
rotorse.rp.powercurve.generator_efficiency,,"[0.93877043 0.93856967 0.93830587 0.9379841  0.93760874 0.93718368
 0.93671232 0.93619767 0.9356424  0.93504889 0.93441926 0.93375541
 0.93305903 0.93233166 0.93157468 0.93078933 0.92997674 0.92913795
 0.92827387 0.92738537 0.92647323 0.92553815 0.9245808  0.92360176
 0.9226016  0.92158083 0.92053992 0.91947931 0.91839941 0.91730058]",Generator efficiency at various rpm values to support table lookup
rotorse.rp.powercurve.lss_rpm,rpm,"[ 8.          8.232267    8.464534    8.696801    8.929068    9.161335
  9.393602    9.625869    9.858136   10.090403   10.32267    10.554937
 10.787204   11.019471   11.251738   11.484005   11.71627199 11.94853899
 12.18080599 12.41307299 12.64533999 12.87760699 13.10987399 13.34214099
 13.57440799 13.80667499 14.03894199 14.27120899 14.50347599 14.73574299]",Low speed shaft RPM values at which the generator efficiency values are given
rotorse.rp.drivetrainType,Unavailable,geared,
rotorse.rp.powercurve.V,m/s,"[ 3.          3.88964996  4.684007    5.37783023  5.96654209  6.44625847
  6.81381439  7.06678485  7.20350085  7.22306039  7.32078636  7.53515308
  7.86474624  8.3073913   8.86016787  9.51942894 10.28082494 10.42782306
 11.13933248 12.08928745 13.1244224  14.23790791 15.42239763 16.67007674
 17.97271352 19.32171368 20.70817701 22.12295617 23.55671697 25.        ]",wind vector
rotorse.rp.powercurve.Omega,rpm,"[ 8.          8.          8.          8.91521147  9.89116097 10.68642091
 11.29574449 11.7151116  11.94175543 11.97418067 12.13618796 12.49155891
 13.03794891 13.77175311 14.68813012 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299]",rotor rotational speed
rotorse.rp.powercurve.P,W,"[  30171.79188774  110291.84254853  219022.59250908  333499.73583756
  454444.71521684  571761.74773301  673847.16839407  750553.75062453
  794263.65614332  800647.86919413  833046.38487955  907056.46482261
 1031740.98499016 1174114.09843336 1317242.80949075 1491923.08998114
 1679944.9062782  1715000.         1715000.15480229 1715000.03830632
 1714996.46350644 1715012.48856465 1715009.29360936 1715000.1596033
 1715001.38106828 1715000.00573441 1715001.41200293 1715007.81465583
 1715039.01627128 1715001.76422122]",rotor electrical power
rotorse.rp.gust.V_mean,m/s,[7.5],IEC average wind speed for turbine class
rotorse.rp.gust.V_hub,m/s,[10.42782306],hub height wind speed
rotorse.rp.gust.turbulence_class,Unavailable,A,IEC turbulence class
rotorse.rp.cdf.x,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",corresponding reference height
rotorse.rp.cdf.k,,[2.],shape or form factor
rotorse.rp.cdf.xbar,m/s,[7.5],mean value of distribution
rotorse.rp.aep.CDF_V,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",cumulative distribution function evaluated at each wind speed
rotorse.rp.aep.P,W,"[  30171.79188774   37802.14879873   46210.87488567   55339.27555162
   65128.65619968   75520.3222329    86455.57905435   97875.73206712
  109722.08667427  122346.04865193  136098.29974905  150790.35525182
  166232.67132278  182235.70412447  198609.90981942  215165.74457017
  231867.44782742  249009.29364937  266662.27178082  284885.48468677
  303738.03483219  323279.02468205  343597.51705961  364887.59057346
  387108.58627711  410181.82317013  434028.62025208  458579.09527814
  484144.33089237  510801.69139958  538398.80003992  566783.28005351
  596061.17580426  626518.96990086  657931.41600714  690178.33946691
  723631.49875303  757982.82808284  793455.39301788  829939.97184646
  867438.28596861  906161.11762297  947732.6950848   990729.16369512
 1031592.72372044 1069557.97893995 1106095.93533603 1140950.78976134
 1173866.70566501 1204518.48632436 1233309.83767608 1261090.09277978
 1288708.6000562  1317014.70792607 1346203.54248289 1375736.44952894
 1405384.84522598 1434920.17586837 1464113.88775047 1492737.58962515
 1520818.84297399 1548549.44361017 1575980.41752878 1603162.79072495
 1630147.58919378 1656985.83893039 1684074.27290944 1713705.13661278
 1715000.04496857 1715000.08752561 1715000.11775971 1715000.13762693
 1715000.14908332 1715000.15408495 1715000.15455914 1715000.15157902
 1715000.14528927 1715000.13579343 1715000.12319504 1715000.10759762
 1715000.08910472 1715000.06781987 1715000.0438466  1714999.95044898
 1714999.66849753 1714999.24296928 1714998.72435353 1714998.16313954
 1714997.60981661 1714997.11487401 1714996.72880103 1714996.50208695
 1714996.54477823 1714997.32926948 1714998.7943164  1715000.7517119
 1715003.01324891 1715005.39072034 1715007.6959191  1715009.74063812
 1715011.33667031 1715012.2958086  1715012.48341865 1715012.41392568
 1715012.26990686 1715012.0598457  1715011.79222571 1715011.47553037
 1715011.11824321 1715010.72884771 1715010.31582739 1715009.88766574
 1715009.45284627 1715008.96535511 1715008.2560615  1715007.3615115
 1715006.33750729 1715005.23985106 1715004.12434499 1715003.04679125
 1715002.06299203 1715001.22874951 1715000.59986588 1715000.2321433
 1715000.16273568 1715000.20390136 1715000.2857764  1715000.39940096
 1715000.53581517 1715000.68605917 1715000.84117311 1715000.99219714
 1715001.13017139 1715001.24613601 1715001.33113114 1715001.37619692
 1715001.37249544 1715001.31900198 1715001.22430347 1715001.09748359
 1715000.94762603 1715000.78381447 1715000.61513262 1715000.45066414
 1715000.29949274 1715000.1707021  1715000.0733759  1715000.01659784
 1715000.00733268 1715000.02780762 1715000.07062033 1715000.13418952
 1715000.21693393 1715000.3172723  1715000.43362334 1715000.56440579
 1715000.70803837 1715000.86293983 1715001.02752888 1715001.20022425
 1715001.37944468 1715001.57846366 1715001.82523166 1715002.12078231
 1715002.46545801 1715002.85960115 1715003.30355416 1715003.79765941
 1715004.34225933 1715004.93769631 1715005.58431276 1715006.28245107
 1715007.03245366 1715007.83489782 1715009.08630624 1715011.05006976
 1715013.58404803 1715016.54610071 1715019.79408748 1715023.185868
 1715026.57930193 1715029.83224895 1715032.80256871 1715035.34812089
 1715037.32676514 1715038.59636114 1715039.01555658 1715038.75607001
 1715038.03448668 1715036.85837839 1715035.23531696 1715033.1728742
 1715030.6786219  1715027.7601319  1715024.42497599 1715020.68072598
 1715016.53495369 1715011.99523093 1715007.0691295  1715001.76422122]",power curve (power)
