variables,units,values,description
rotorse.rhoJ,kg*m,"[1.57996531e+03 1.91380632e+03 1.58444719e+03 9.85625215e+02
 7.27704333e+02 4.97358264e+02 3.41638078e+02 2.73736806e+02
 2.25991735e+02 1.82157062e+02 1.28780475e+02 8.53663080e+01
 5.90522085e+01 4.65135252e+01 3.77077463e+01 2.97979440e+01
 2.26239027e+01 1.76997051e+01 1.43434633e+01 1.19175656e+01
 9.99422457e+00 9.40377904e+00 7.54523527e+00 6.19318932e+00
 2.94384391e+00 1.96534806e+00 1.15417754e+00 5.36952397e-01
 1.10094928e-01 3.67963057e-03]",polar mass moment of inertia per unit length
rotorse.x_ec,m,"[-1.90819582e-16  3.98986399e-16  5.55111512e-17  3.64575455e-04
 -3.81561742e-04 -8.08556654e-04 -1.01537350e-03 -9.49718430e-04
 -6.89348515e-04 -4.21774303e-04 -2.37847564e-04 -9.30987382e-05
  5.96376353e-06  3.87438598e-05  4.05337352e-05  4.60489743e-05
  6.01504783e-05  5.17130034e-05  2.40930370e-05 -4.17919291e-06
 -2.00824458e-05 -3.01247426e-05 -3.11207438e-05 -3.10712789e-05
 -4.90865397e-05 -8.35979090e-05 -2.00245554e-04 -2.61363573e-04
  1.23056947e-17 -6.07153217e-18]",x-distance to elastic center from point about which above structural properties are computed (airfoil aligned coordinate system)
rotorse.y_ec,m,"[ 6.24771502e-17 -2.08166817e-16 -1.66533454e-16  2.19861090e-03
 -9.23473873e-04 -1.11907094e-03 -4.32103949e-04 -1.50551745e-04
 -6.21864312e-05 -1.81124541e-04 -5.29661262e-04 -6.83311462e-04
 -7.76662084e-04 -9.20539178e-04 -1.05655849e-03 -1.06282844e-03
 -9.43661795e-04 -8.27586683e-04 -8.07665588e-04 -8.82560102e-04
 -9.70990243e-04 -9.58561269e-04 -1.00085627e-03 -1.01848089e-03
 -1.43471610e-03 -2.49699118e-03 -6.94306158e-03 -1.13245182e-02
  2.77555756e-17  1.38777878e-17]",y-distance to elastic center from point about which above structural properties are computed
rotorse.rs.strains.EI11,N*m**2,"[9.28493381e+09 1.10848946e+10 8.05288280e+09 3.99521249e+09
 2.53572719e+09 1.78689850e+09 1.35417714e+09 1.18994630e+09
 1.07936095e+09 9.45322828e+08 6.94080667e+08 4.66826131e+08
 3.20120037e+08 2.44491666e+08 1.89477431e+08 1.46988143e+08
 1.14338129e+08 8.96321070e+07 6.84545847e+07 5.20488302e+07
 4.07188285e+07 3.48552731e+07 2.83635937e+07 2.27551083e+07
 1.33702682e+07 6.20768844e+06 1.34448599e+06 3.45181757e+05
 5.12264506e+04 1.58722308e+03]",stiffness w.r.t principal axis 1
rotorse.rs.strains.EI22,N*m**2,"[9.28535163e+09 1.13738528e+10 1.04904187e+10 7.96809616e+09
 6.71354483e+09 5.08529823e+09 3.70470473e+09 2.96663355e+09
 2.43255973e+09 1.95297117e+09 1.41102198e+09 9.80672313e+08
 7.28657260e+08 6.18196774e+08 5.33187860e+08 4.31605669e+08
 3.23873357e+08 2.50916796e+08 2.06175442e+08 1.74966485e+08
 1.47758550e+08 1.42988497e+08 1.10205746e+08 8.72659676e+07
 2.83526107e+07 1.60915408e+07 9.08080023e+06 4.23645917e+06
 9.49835795e+05 3.18225118e+04]",stiffness w.r.t principal axis 2
rotorse.rs.strains.alpha,deg,"[14.48779603 18.96926844 18.17623992 22.09429209 20.6050908  21.1426624
 23.64608232 25.81020412 28.18205516 27.97993042 21.56270211 15.65006422
 11.25720337  8.61110944  6.73250195  5.55394295  4.89095412  4.56044634
  4.4105599   4.5350221   4.81222853  4.77578929  4.86984254  4.75688402
  8.22622154  5.95148818  2.39807117  0.72484144 -1.09015973 -3.09003681]",Angle between blade c.s. and principal axes
rotorse.rs.strains.M1,N*m,"[-4.20778913e+06 -3.94683569e+06 -3.65571933e+06 -3.38773020e+06
 -3.14205923e+06 -2.95441372e+06 -2.72498945e+06 -2.49037920e+06
 -2.26489538e+06 -2.06495391e+06 -1.93353168e+06 -1.81032980e+06
 -1.64970551e+06 -1.47244835e+06 -1.29622671e+06 -1.12821417e+06
 -9.70923427e+05 -8.25256942e+05 -6.91264585e+05 -5.68713956e+05
 -4.57203109e+05 -3.56489236e+05 -2.66777987e+05 -1.88378663e+05
 -1.22277431e+05 -6.95890701e+04 -3.24838903e+04 -1.09571663e+04
 -1.82231449e+03  6.15324838e-01]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.strains.M2,N*m,"[ 2.15746953e+06  2.02880566e+06  1.96459438e+06  1.86424155e+06
  1.73375699e+06  1.50754362e+06  1.37453789e+06  1.26921980e+06
  1.16580915e+06  1.03482493e+06  7.75844459e+05  4.63767651e+05
  2.33492204e+05  9.23317385e+04  1.13580102e+04 -3.51151360e+04
 -5.59817501e+04 -5.96391790e+04 -5.39326373e+04 -4.39081089e+04
 -3.26836842e+04 -2.39510503e+04 -1.71753054e+04 -1.14841968e+04
 -3.25055979e+03 -5.49194185e+02 -1.67125524e+03 -1.08281797e+03
 -2.58517190e+02  7.18069609e-03]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.strains.F3,N,"[ 3.03901358e+05  3.08217648e+05  3.06716018e+05  3.01930532e+05
  2.95373213e+05  2.87677853e+05  2.79308656e+05  2.69613586e+05
  2.57756998e+05  2.43743044e+05  2.28564856e+05  2.13225459e+05
  1.97799763e+05  1.81880109e+05  1.65157109e+05  1.47800206e+05
  1.30289278e+05  1.12966132e+05  9.60603835e+04  7.99101921e+04
  6.47590522e+04  5.00315043e+04  3.56884717e+04  2.24567211e+04
  1.21762556e+04  6.01740414e+03  2.86129356e+03  1.28137855e+03
  3.80828778e+02 -5.11590770e-13]",axial resultant along blade span
rotorse.xu_spar,,"[-2.26871369e-02 -2.84535019e-02 -3.78952270e-01  1.23594045e+00
  9.66913470e-01  8.18996267e-01  7.13113627e-01  6.39355337e-01
  5.86410081e-01  5.35226110e-01  4.65722105e-01  3.97371966e-01
  3.43351502e-01  3.07400193e-01  2.76252687e-01  2.49379225e-01
  2.27412711e-01  2.08640192e-01  1.91175254e-01  1.75984538e-01
  1.64589456e-01  1.54635184e-01  1.49559546e-01  1.44910101e-01
  1.39599745e-01  1.35013729e-01  1.19290382e-01  8.64125825e-02
 -3.97338900e-04  3.07971000e-03]",x-position of midpoint of spar cap on upper surface for strain calculation
rotorse.xl_spar,,"[-2.26871369e-02 -2.84535019e-02 -3.78952270e-01 -1.17834697e+00
 -1.04779290e+00 -9.36841648e-01 -8.23195334e-01 -7.25670817e-01
 -6.49928320e-01 -5.81087561e-01 -5.01046639e-01 -4.24521045e-01
 -3.66874055e-01 -3.26967902e-01 -2.89154284e-01 -2.56027770e-01
 -2.30021480e-01 -2.09276624e-01 -1.90214398e-01 -1.73179980e-01
 -1.60277227e-01 -1.49671336e-01 -1.46565616e-01 -1.42588500e-01
 -1.36700066e-01 -1.31270659e-01 -1.13446371e-01 -7.64676601e-02
 -3.97338900e-04  3.07971000e-03]",x-position of midpoint of spar cap on lower surface for strain calculation
rotorse.yu_spar,,"[-1.29992757e+00 -1.53256903e+00 -1.72196167e+00  1.45005088e-01
 -6.54750026e-02 -7.24153508e-02 -3.12885877e-02 -1.84787264e-02
 -1.35510468e-02 -2.07318464e-02 -4.36039285e-02 -5.65068683e-02
 -6.37571589e-02 -7.03764361e-02 -6.31985569e-02 -4.39687032e-02
 -1.62219952e-02  7.91819091e-03  2.28702186e-02  3.11354387e-02
  3.93490469e-02  4.24115031e-02  1.61684402e-02  1.84308347e-03
  4.05198441e-03  7.72702082e-04 -4.64182564e-03  2.94924991e-02
 -3.03631728e-01 -9.79822794e-02]",y-position of midpoint of spar cap on upper surface for strain calculation
rotorse.yl_spar,,"[-1.29992757 -1.53256903 -1.72196167 -1.09924017 -0.98804666 -0.80868424
 -0.59431485 -0.44111849 -0.32889748 -0.2536764  -0.20178769 -0.15559604
 -0.12317352 -0.08752352 -0.06133464 -0.03221141 -0.00209378  0.01981102
  0.03092447  0.03550032  0.04066726  0.04084148  0.01062136 -0.00825767
 -0.00784006 -0.01178811 -0.01167498  0.03144497 -0.30363173 -0.09798228]",y-position of midpoint of spar cap on lower surface for strain calculation
rotorse.xu_te,,"[-2.26871369e-02 -2.84535019e-02 -3.78952270e-01 -5.35931741e-01
 -5.94748217e-01 -5.05157251e-01 -4.27879856e-01 -2.91765011e-01
 -1.65257499e-01 -1.03182769e-01 -5.76813216e-02 -2.59079717e-02
 -1.22304413e-02 -1.35518777e-03  2.73445649e-03  7.41248392e-03
  8.00302075e-03  2.24768293e-03 -7.02705658e-03 -1.62700870e-02
 -2.32272952e-02 -2.91675643e-02 -3.41869934e-02 -3.85033156e-02
 -4.02835725e-02 -4.15684263e-02 -3.42541295e-02 -1.66896464e-02
 -3.97338900e-04  3.07971000e-03]",x-position of midpoint of trailing-edge panel on upper surface for strain calculation
rotorse.xl_te,,"[-2.26871369e-02 -2.84535019e-02 -3.78952270e-01 -5.35931741e-01
 -5.94748217e-01 -5.05157251e-01 -4.27879856e-01 -2.91765011e-01
 -1.65257499e-01 -1.03182769e-01 -5.76813216e-02 -2.59079717e-02
 -1.22304413e-02 -1.35518777e-03  2.73445649e-03  7.41248392e-03
  8.00302075e-03  2.24768293e-03 -7.02705658e-03 -1.62700870e-02
 -2.32272952e-02 -2.91675643e-02 -3.41869934e-02 -3.85033156e-02
 -4.02835725e-02 -4.15684263e-02 -3.42541295e-02 -1.66896464e-02
 -3.97338900e-04  3.07971000e-03]",x-position of midpoint of trailing-edge panel on lower surface for strain calculation
rotorse.yu_te,,"[-1.29992757 -1.53256903 -1.72196167 -1.75140626 -1.68170125 -1.5063012
 -1.30908121 -1.18784589 -1.09802044 -1.01653124 -0.93264447 -0.84626926
 -0.77840405 -0.74906082 -0.72849319 -0.70225875 -0.67586352 -0.65911969
 -0.6523237  -0.65153405 -0.64810541 -0.65023733 -0.65431408 -0.6522754
 -0.64287052 -0.63413993 -0.59302257 -0.48110568 -0.30363173 -0.09798228]",y-position of midpoint of trailing-edge panel on upper surface for strain calculation
rotorse.yl_te,,"[-1.29992757 -1.53256903 -1.72196167 -1.75140626 -1.68170125 -1.5063012
 -1.30908121 -1.18784589 -1.09802044 -1.01653124 -0.93264447 -0.84626926
 -0.77840405 -0.74906082 -0.72849319 -0.70225875 -0.67586352 -0.65911969
 -0.6523237  -0.65153405 -0.64810541 -0.65023733 -0.65431408 -0.6522754
 -0.64287052 -0.63413993 -0.59302257 -0.48110568 -0.30363173 -0.09798228]",y-position of midpoint of trailing-edge panel on lower surface for strain calculation
rotorse.rs.tip_pos.dx_tip,m,[4.92043218],deflection at tip in blade x-direction
rotorse.rs.tip_pos.dy_tip,m,[-0.87830807],deflection at tip in blade y-direction
rotorse.rs.tip_pos.dz_tip,m,[-0.00183921],deflection at tip in blade z-direction
rotorse.rs.tip_pos.3d_curv_tip,deg,[13.3667198],total coning angle including precone and curvature
rotorse.rs.tip_pos.dynamicFactor,,[1.],a dynamic amplification factor to adjust the static deflection calculation
rotorse.rs.aero_hub_loads.V_load,m/s,[19.65610255],
rotorse.rs.aero_hub_loads.nSector,Unavailable,4,
rotorse.rs.constr.strainU_spar,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04 -1.12380190e-03
 -1.28659445e-03 -1.44369982e-03 -1.50633533e-03 -1.39683329e-03
 -1.28061128e-03 -1.22755718e-03 -1.37415660e-03 -1.61985960e-03
 -1.85192904e-03 -1.93790868e-03 -1.97055809e-03 -1.98001077e-03
 -1.97379778e-03 -1.93933538e-03 -1.93096255e-03 -1.91018085e-03
 -1.82180294e-03 -1.55389122e-03 -1.40295550e-03 -1.20606867e-03
 -1.26841827e-03 -1.51749269e-03 -2.90554887e-03 -2.74168590e-03
  1.23543872e-04 -8.33295093e-07]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.constr.strainL_spar,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04  8.58404453e-04
  1.05396091e-03  1.21618288e-03  1.29115753e-03  1.20690797e-03
  1.10666590e-03  1.07366513e-03  1.24483778e-03  1.49555643e-03
  1.74105523e-03  1.84075567e-03  1.87362063e-03  1.88675885e-03
  1.90236621e-03  1.89993460e-03  1.90964466e-03  1.89097160e-03
  1.80854243e-03  1.54181575e-03  1.36303083e-03  1.15440016e-03
  1.21103156e-03  1.43553506e-03  2.70244295e-03  2.42899345e-03
  1.23543872e-04 -8.33295093e-07]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.constr.strainU_te,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04  2.30515046e-04
  3.52513168e-04  2.81191251e-04  1.69674338e-04 -8.42477858e-05
 -3.36784049e-04 -3.91879247e-04 -3.67949311e-04 -4.51803439e-04
 -5.26833428e-04 -6.04255859e-04 -6.31118646e-04 -6.75732804e-04
 -7.11840789e-04 -6.95324143e-04 -6.39838052e-04 -5.80462926e-04
 -5.22932284e-04 -3.88528062e-04 -3.22845336e-04 -2.29759753e-04
 -5.63114365e-04 -3.08812059e-04  9.67732562e-05  1.94975473e-04
  1.23543872e-04 -8.33295093e-07]","strain in trailing edge on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.constr.strainL_te,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04  2.30515046e-04
  3.52513168e-04  2.81191251e-04  1.69674338e-04 -8.42477858e-05
 -3.36784049e-04 -3.91879247e-04 -3.67949311e-04 -4.51803439e-04
 -5.26833428e-04 -6.04255859e-04 -6.31118646e-04 -6.75732804e-04
 -7.11840789e-04 -6.95324143e-04 -6.39838052e-04 -5.80462926e-04
 -5.22932284e-04 -3.88528062e-04 -3.22845336e-04 -2.29759753e-04
 -5.63114365e-04 -3.08812059e-04  9.67732562e-05  1.94975473e-04
  1.23543872e-04 -8.33295093e-07]","strain in trailing edge on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.constr.max_strainU_spar,,[0.0035],maximum strain in spar cap suction side
rotorse.rs.constr.max_strainL_spar,,[0.0035],maximum strain in spar cap pressure side
rotorse.rs.constr.max_strainU_te,,[0.004],maximum strain in spar cap suction side
rotorse.rs.constr.max_strainL_te,,[0.004],maximum strain in spar cap pressure side
rotorse.rs.constr.s_opt_spar_cap_ss,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade spar cap suction side
rotorse.rs.constr.s_opt_spar_cap_ps,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade spar cap pressure side
rotorse.rs.constr.s_opt_te_ss,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade trailing edge suction side
rotorse.rs.constr.s_opt_te_ps,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",1D array of the non-dimensional spanwise grid defined along blade axis to optimize the blade trailing edge pressure side
rotorse.rs.constr.rated_Omega,rpm,[15.16026965],rotor rotation speed at rated
rotorse.rs.constr.flap_mode_freqs,Hz,[ 1.12798157  3.32347562  6.42749721  9.21201354 13.76632745],Frequencies associated with mode shapes in the flap direction
rotorse.rs.constr.edge_mode_freqs,Hz,[ 1.61014095  5.01597784 10.70155509 16.83648865 16.91492438],Frequencies associated with mode shapes in the edge direction
rotorse.rs.constr.blade_number,Unavailable,3,
rotorse.rs.brs.rootD,m,[2.6],Blade root outer diameter / Chord at blade span station 0
rotorse.rs.brs.layer_thickness,m,"[[0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005    ]
 [0.065      0.04803202 0.03328866 0.01946036 0.01406238 0.00860005
  0.00436114 0.00310927 0.00208373 0.00135168 0.00129344 0.00124144
  0.00117468 0.00110344 0.00103333 0.001      0.001      0.001
  0.001      0.001      0.0010008  0.00102321 0.0010579  0.00108341
  0.00106676 0.0010382  0.00100519 0.001      0.001      0.001     ]
 [0.         0.         0.         0.01096781 0.02133826 0.031724
  0.0415375  0.04984828 0.05805895 0.06266604 0.05801392 0.05345783
  0.05062865 0.04984788 0.04910752 0.04750309 0.0448612  0.04229538
  0.03875773 0.03461291 0.03043258 0.02941729 0.02971736 0.03000165
  0.02239536 0.01275153 0.00360767 0.00204064 0.         0.        ]
 [0.         0.         0.         0.01096781 0.02133826 0.031724
  0.0415375  0.04984828 0.05805895 0.06266604 0.05801392 0.05345783
  0.05062865 0.04984788 0.04910752 0.04750309 0.0448612  0.04229538
  0.03875773 0.03461291 0.03043258 0.02941729 0.02971736 0.03000165
  0.02239536 0.01275153 0.00360767 0.00204064 0.         0.        ]
 [0.         0.         0.         0.00311539 0.00326171 0.00340682
  0.00340551 0.00297347 0.00251581 0.00212423 0.00188953 0.00165213
  0.00146978 0.00136098 0.00124999 0.00123924 0.00132931 0.00141854
  0.00141947 0.00138483 0.00135362 0.00144445 0.00160477 0.00176871
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00136275 0.00319176 0.0050478
  0.00648177 0.00689325 0.00722084 0.00739295 0.00715531 0.00691703
  0.00707768 0.00777966 0.00849833 0.00792182 0.00581414 0.00376226
  0.00257649 0.00189672 0.00120612 0.00117022 0.00142953 0.00168148
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01024138 0.02265517 0.03514282
  0.04575693 0.05162069 0.05714047 0.06082418 0.06010345 0.05943129
  0.05649336 0.05031034 0.04406368 0.03957312 0.03686207 0.03412276
  0.0305177  0.02637931 0.02224599 0.01905413 0.01631034 0.01355172
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00534483 0.0087931  0.01229472
  0.01448001 0.01334483 0.01196531 0.01078275 0.01010345 0.00941379
  0.00872414 0.00803448 0.00733334 0.007      0.007      0.007
  0.007      0.007      0.007      0.007      0.007      0.007
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00141379 0.00555172 0.00975366
  0.01260781 0.01217241 0.01148276 0.0107931  0.01010345 0.00939192
  0.00900722 0.009      0.009      0.009      0.009      0.009
  0.00858659 0.00789655 0.00720001 0.007      0.007      0.007
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00996552 0.01962069 0.02926141
  0.03944147 0.05106897 0.0627985  0.06976925 0.06472414 0.05994249
  0.05338882 0.04444828 0.03541638 0.02920715 0.02582759 0.02237931
  0.01893103 0.01548276 0.01203352 0.01001859 0.00865517 0.00727586
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.04265517 0.0392069  0.03573576
  0.03282876 0.03134483 0.02996552 0.02858621 0.0272069  0.02583634
  0.02416802 0.02210345 0.02006515 0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]
 [0.         0.         0.         0.04865517 0.0452069  0.04174529
  0.03865415 0.03651724 0.03444828 0.03237931 0.03031034 0.02825075
  0.02589202 0.02313793 0.02037275 0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.02       0.02
  0.02       0.02       0.02       0.02       0.         0.        ]
 [0.         0.         0.         0.00050689 0.00057656 0.00064964
  0.0007438  0.00091625 0.00108935 0.00122937 0.0012901  0.00135353
  0.00142788 0.00152765 0.00162335 0.00171928 0.00181224 0.00191039
  0.00194001 0.00194    0.00193411 0.00179915 0.0015924  0.00138639
  0.00115196 0.00091052 0.00068073 0.00063724 0.         0.        ]]","2D array of the thickness of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
