variables,units,values,description
rotorse.rp.powercurve.generator_efficiency,,"[0.92819407 0.93072792 0.93285286 0.93463249 0.93611797 0.93735086
 0.93836522 0.93918917 0.93984608 0.94035553 0.94073402 0.94099551
 0.94115192 0.94121344 0.94118886 0.94108576 0.94091073 0.94066951
 0.94036713 0.94000801 0.93959602 0.93913462 0.93862686 0.93807545
 0.9374828  0.9368511  0.93618229 0.93547811 0.93474014 0.93396981]",Generator efficiency at various rpm values to support table lookup
rotorse.rp.powercurve.lss_rpm,rpm,"[ 5.5         5.76348752  6.02697503  6.29046255  6.55395007  6.81743759
  7.0809251   7.34441262  7.60790014  7.87138765  8.13487517  8.39836269
  8.6618502   8.92533772  9.18882524  9.45231276  9.71580027  9.97928779
 10.24277531 10.50626282 10.76975034 11.03323786 11.29672537 11.56021289
 11.82370041 12.08718792 12.35067544 12.61416296 12.87765048 13.14113799]",Low speed shaft RPM values at which the generator efficiency values are given
rotorse.rp.drivetrainType,Unavailable,geared,
rotorse.rp.powercurve.V,m/s,"[ 3.          3.88964996  4.684007    5.37783023  5.96654209  6.44625847
  6.81381439  7.06678485  7.20350085  7.22306039  7.32078636  7.53515308
  7.86474624  8.3073913   8.86016787  9.49071466  9.51942894 10.28082494
 11.13933248 12.08928745 13.1244224  14.23790791 15.42239763 16.67007674
 17.97271352 19.32171368 20.70817701 22.12295617 23.55671697 25.        ]",wind vector
rotorse.rp.powercurve.Omega,rpm,"[ 5.5         5.75037303  6.92473301  7.95046604  8.82080471  9.53000687
 10.07339346 10.44737943 10.64949736 10.67841375 10.82288967 11.13980472
 11.627068   12.28146474 13.09867747 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799
 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799 13.14113799]",rotor rotational speed
rotorse.rp.powercurve.P,W,"[  68208.63857334  156933.79884962  276164.06432468  419166.77038689
  572883.11639232  722353.14637771  852666.38573528  950725.79790445
 1006653.35301861 1014826.85670105 1056312.44518272 1151145.31877989
 1307504.91011393 1538356.36116345 1861818.95502403 2300000.
 2299999.96960763 2299997.63569439 2300001.48064291 2300000.10104461
 2300000.0267706  2300026.27846372 2300019.0059272  2300013.41176914
 2300004.30346793 2299999.09998989 2300000.0576129  2300005.15541345
 2299999.90484068 2299999.78302755]",rotor electrical power
rotorse.rp.gust.V_mean,m/s,[7.5],IEC average wind speed for turbine class
rotorse.rp.gust.V_hub,m/s,[9.49071466],hub height wind speed
rotorse.rp.gust.turbulence_class,Unavailable,A,IEC turbulence class
rotorse.rp.cdf.x,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",corresponding reference height
rotorse.rp.cdf.k,,[2.],shape or form factor
rotorse.rp.cdf.xbar,m/s,[7.5],mean value of distribution
rotorse.rp.aep.CDF_V,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",cumulative distribution function evaluated at each wind speed
rotorse.rp.aep.P,W,"[  68208.63857334   76730.77168211   86088.14953299   96218.85803364
  107060.98309172  118552.6106149   130631.82651085  143236.71668724
  156305.36705172  170087.57909618  184889.57029159  200640.37840068
  217268.26955861  234701.50990053  252868.36556159  271697.10267695
  291344.13337717  312241.28899987  334295.6128596   357392.80246731
  381418.55533393  406258.56897039  431901.56156621  458862.25117831
  487108.90905673  516498.23732242  546886.93809636  578144.15299664
  610689.27923979  644645.0894665   679815.50932349  716004.46445752
  753350.18594069  792224.32517159  832336.53523966  873532.86039145
  916296.8026797   960228.23135133 1005618.79656772 1052333.76515976
 1100486.81869927 1150008.75339928 1201039.54228052 1253378.38397041
 1307294.43297818 1362741.78916551 1419573.12875669 1477912.47715413
 1537883.86409064 1599236.73376745 1661875.45145009 1726175.98314445
 1792514.32034087 1861266.45452968 1944442.15927743 2043981.08838693
 2144475.11085704 2230515.19792531 2286692.32082929 2299999.96516666
 2299999.71636652 2299999.32868648 2299998.86873107 2299998.40310483
 2299997.99841228 2299997.72125798 2299997.63948452 2299997.86055617
 2299998.35170238 2299999.01439774 2299999.75011682 2300000.46033423
 2300001.04652455 2300001.41016238 2300001.47318887 2300001.38867138
 2300001.22980383 2300001.02143515 2300000.78841428 2300000.55559017
 2300000.34781174 2300000.18992796 2300000.10678774 2300000.08949865
 2300000.07608829 2300000.06420493 2300000.05388612 2300000.0451694
 2300000.0380923  2300000.03269235 2300000.0290071  2300000.02707409
 2300000.15990722 2300001.44503352 2300003.84502244 2300007.05155968
 2300010.75633096 2300014.65102198 2300018.42731843 2300021.77690603
 2300024.39147047 2300025.96269746 2300026.26221836 2300026.04713307
 2300025.61425545 2300025.00455321 2300024.2589941  2300023.41854583
 2300022.52417614 2300021.61685274 2300020.73754338 2300019.92721577
 2300019.22683764 2300018.65132408 2300018.12455891 2300017.63021726
 2300017.15956293 2300016.70385971 2300016.2543714  2300015.8023618
 2300015.33909471 2300014.85583391 2300014.34384321 2300013.7943864
 2300013.19627211 2300012.51906215 2300011.7692691  2300010.96384883
 2300010.11975719 2300009.25395003 2300008.3833832  2300007.52501257
 2300006.69579398 2300005.91268329 2300005.19263635 2300004.55260902
 2300003.98809734 2300003.41383923 2300002.82944593 2300002.24709865
 2300001.67897858 2300001.13726692 2300000.63414489 2300000.18179369
 2299999.79239451 2299999.47812857 2299999.25117706 2299999.12372119
 2299999.10104394 2299999.11457634 2299999.14295784 2299999.18524019
 2299999.24047513 2299999.3077144  2299999.38600975 2299999.47441293
 2299999.57197569 2299999.67774975 2299999.79078688 2299999.91013882
 2300000.0348573  2300000.20991785 2300000.50935594 2300000.91096131
 2300001.3902301  2300001.92265843 2300002.48374244 2300003.04897827
 2300003.59386203 2300004.09388988 2300004.52455793 2300004.86136233
 2300005.0797992  2300005.15535963 2300005.0637124  2300004.81649417
 2300004.44193817 2300003.96827762 2300003.42374575 2300002.83657579
 2300002.23500097 2300001.64725451 2300001.10156965 2300000.62617961
 2300000.24931762 2299999.9992169  2299999.9038356  2299999.88630352
 2299999.87009285 2299999.85521772 2299999.84169223 2299999.82953053
 2299999.81874673 2299999.80935494 2299999.80136931 2299999.79480393
 2299999.78967295 2299999.78599048 2299999.78377064 2299999.78302755]",power curve (power)
rotorse.rp.aep.lossFactor,,[1.],"multiplicative factor for availability and other losses (soiling, array, etc.)"
rotorse.s,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]","1D array of the non-dimensional spanwise grid defined along blade axis (0-blade root, 1-blade tip)"
rotorse.stall_check.aoa_along_span,deg,"[48.51202015 39.22622704 27.70118114 17.2757987  10.08959974  7.8017184
  7.28058818  7.4196542   7.6400513   7.6234258   7.67864368  7.8710551
  7.99098463  7.9086612   7.79995325  7.679961    7.49226595  7.17197675
  6.91245782  6.57653998  6.33344201  5.97866731  5.59583184  5.17728973
  4.81270937  4.41646021  4.69108976  5.72331659  7.42109081 10.26994697]",Angle of attack along blade span
rotorse.stall_check.stall_margin,deg,[0.99923839],Minimum margin from the stall angle
rotorse.stall_check.min_s,,[0.25],Minimum nondimensional coordinate along blade span where to define the constraint (blade root typically stalls)
rotorse.rs.aero_gust.V_load,m/s,[19.43846858],
rotorse.rs.Omega_load,rpm,[13.14113799],
rotorse.rs.pitch_load,deg,[0.01106198],
rotorse.rs.aero_gust.azimuth_load,deg,[0.],
rotorse.rs.tot_loads_gust.aeroloads_Px,N/m,"[ 249.89508952  370.01369067  689.99556361 1022.717365   1298.28828838
 1434.01648419 1635.60636517 2005.52507298 2446.92485834 2819.4349209
 3024.71228742 3028.71966728 2923.3458295  2952.57417787 3009.98096378
 3133.04929511 3288.14953153 3500.01151412 3679.14589782 3708.00401983
 3905.70745793 4290.41464849 4766.54446363 5391.08409334 6217.57108688
 7205.80882342 7048.3797469  5480.6918175  3210.03932575  798.11798526]",distributed loads in blade-aligned x-direction
rotorse.rs.tot_loads_gust.aeroloads_Py,N/m,"[   44.99428274    69.7336786    -44.64242961  -310.35266816
  -481.93450222  -667.11322255  -811.43888746  -833.6224278
  -821.70856954  -844.9094723   -862.56852455  -802.29988185
  -698.34300165  -659.10932925  -628.8044402   -624.7257301
  -624.53182626  -639.82816729  -646.87765564  -624.07056026
  -673.94273681  -759.34308898  -876.34555696 -1022.72013115
 -1230.70530337 -1441.29265047 -1335.85947401  -929.63331114
  -448.28612893   -78.1004356 ]",distributed loads in blade-aligned y-direction
rotorse.rs.tot_loads_gust.aeroloads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",distributed loads in blade-aligned z-direction
rotorse.rs.tot_loads_gust.aeroloads_Omega,rpm,[13.14113799],rotor rotation speed
rotorse.rs.tot_loads_gust.aeroloads_pitch,deg,[0.01106198],pitch angle
rotorse.rs.tot_loads_gust.aeroloads_azimuth,deg,[0.],azimuthal angle
rotorse.rs.3d_curv,deg,"[ 3.          3.          3.00287036  3.07020879  3.21662991  3.34492691
  3.45990273  3.58158295  3.70207199  3.83142408  3.96485244  4.11909111
  4.29518612  4.46965463  4.65889049  4.85845741  5.08786867  5.33439675
  5.60784731  5.90808197  6.2328404   6.6005734   7.01595941  7.47864477
  8.00228569  8.63058552  9.34521786 10.17928766 11.29541066 11.96183617]",total cone angle from precone and curvature
rotorse.rs.z_az,m,"[ 2.          3.9356468   5.87129361  7.80694041  9.74258722 11.67823402
 13.61388082 15.54952763 17.48517443 19.42082123 21.35646804 23.29211484
 25.22776165 27.16340845 29.09905525 31.03470206 32.97034886 34.90599566
 36.84164247 38.77728927 40.71293608 42.64858288 44.58422968 46.51987649
 48.45552329 50.39117009 52.3268169  54.2624637  56.19811051 58.13375731]",location of blade in azimuth z-coordinate system
rotorse.rhoA,kg/m,"[983.99411473 849.40571364 626.02517009 432.60686839 336.83675745
 250.10331493 193.57875493 187.4068822  187.19646933 179.66956418
 170.65802299 161.25923484 153.78052289 149.54499767 146.58927164
 143.48343037 138.87541163 132.44997163 124.62345417 117.83374873
 111.81922075 105.38997002  93.88207361  82.40974968  64.23633188
  52.12008044  40.27487708  27.65176645   3.76136258   1.00345258]",mass per unit length
rotorse.rs.tot_loads_gust.dynamicFactor,,[1.],a dynamic amplification factor to adjust the static deflection calculation
rotorse.rs.x_az,m,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.93940887e-04
 -4.74379310e-03 -1.48310345e-02 -2.80497044e-02 -4.59059113e-02
 -6.73467980e-02 -9.33451232e-02 -1.23527488e-01 -1.58543399e-01
 -1.99150690e-01 -2.46070148e-01 -2.98472562e-01 -3.58187833e-01
 -4.24086995e-01 -4.99321773e-01 -5.81902660e-01 -6.75648966e-01
 -7.78562512e-01 -8.94316207e-01 -1.02216493e+00 -1.16611172e+00
 -1.32539527e+00 -1.50497089e+00 -1.70707828e+00 -1.93547803e+00
 -2.19474517e+00 -2.50000000e+00]",location of blade in azimuth x-coordinate system (prebend)
rotorse.rs.y_az,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",location of blade in azimuth y-coordinate system (sweep)
rotorse.rs.frame.Px_af,N/m,"[ 719.07385063  912.88150923 1218.05504158 1532.64943082 1814.90409165
 1934.01483221 2107.57017813 2492.55322472 2961.66648954 3358.16388824
 3583.20896279 3601.84108419 3518.11953472 3584.92915002 3688.30273328
 3860.26658153 4061.91709095 4312.67479196 4521.86375717 4585.97464913
 4824.0451967  5246.68413032 5711.29629971 6313.71381224 7022.7573067
 7941.21576454 7675.24248435 5945.43719166 3263.23115101  811.94219097]",distributed load (force per unit length) in airfoil x-direction
rotorse.rs.frame.Py_af,N/m,"[  309.70921321   394.38467218   357.09918169   147.2781301
     9.80811595  -211.24395298  -409.80911511  -470.86205737
  -498.46681472  -553.34495555  -617.17108059  -610.0620146
  -552.71660961  -544.51492615  -543.04056885  -562.79526282
  -578.05431728  -596.03905222  -603.23226935  -581.44601838
  -630.08440288  -711.40143021  -816.03597784  -941.55038902
 -1125.97984801 -1318.28898459 -1284.81203065 -1009.12822162
  -582.72918627  -137.68357871]",distributed load (force per unit length) in airfoil y-direction
rotorse.rs.frame.Pz_af,N/m,"[-5921.72025223 -2002.4164652    815.79436114  2146.77727982
  2903.32998597  3070.20966836  3084.00719359  3670.57253831
  4350.38574171  4831.62610666  5212.29448651  5513.51556179
  5818.3421434   6202.88933526  6613.83998576  6995.47297298
  7275.03631837  7418.636817    7431.20404587  7451.73837873
  7474.04289577  7422.40536228  6947.18173014  6390.92307072
  5208.04772971  4407.33448793  3544.21761512  2526.70505572
   355.88769724    98.30462647]",distributed load (force per unit length) in airfoil z-direction
